abstract,author,content,datetime,original,title,url,website
ST中基(000972.SZ)披露2019年半年度业绩预告，预计2019年上半年归属于上市公司股东的净利润2400万元至3000万元，上年同期亏损8384.61万元。基本每股收益0.0311元至0.0389元。,(责任编辑：DF378),"业绩扭亏为盈的主要原因为新疆生产建设兵团第十二师五一农场对公司及公司下属
（文章来源：格隆汇）
(责任编辑：DF378)",2019年07月11日 19:11,格隆汇,ST中基预计上半年业绩扭亏为盈至2400万元-3000万元,http://finance.eastmoney.com/a/201907111176188697.html,东方财富网
7月10日晚，美年健康(SZ，002044)发布2019年上半年业绩预告。经公司初步测算，预计上半年实现营业收入36.41亿元人民币。公告称，2019年上半年，公司根据行业发展趋势和市场需求情况继续坚持“品质和数据驱动战略”，在巩固强化团检业务的同时，继续提升优化个检业务，不断提升客户满意度。,(责任编辑：DF120),"7月10日晚，


今年6月，公司与中山大学中山眼科中心联合宣布成立“眼科专科体检医联体”。医联体将利用远程医疗影像技术平台，探索“分布式影像采集+集中化影像分析”的服务模式，实现将优质医疗资源的服务下沉，并通过创新技术提升阅片和诊断效率，探索高效率、低成本的眼病防控和筛查诊疗模式，服务范围覆盖广东、广西、云南、海南等十多个省。双方还将针对重大眼病，联合开展一项为期三年，基于
据
据悉，在检验标准方面，美年健康重点打造的医学实验室全面对照国家最高标准，将每个环节做到全透明、智能化和样本的可溯源化，减少人为因素的影响，提供更为专业准确的数据，美年健康参股第三方检验机构艾迪康提升检验质量，对接ISO15189
此外，美年健康还引进日本高端体检服务体系等措施来增强技术壁垒，确保服务品质与运营质量稳步提升。


在硬件设备的投入上，美年健康采购高品质医学检验设备和相关试剂。公司引入了日本希斯美康、中国迈瑞的五分类血细胞分析仪，用于临床血液一般检查；引入了美国贝克曼、日本日立的生化仪，用于检测血糖、肝肾功能等常规生化项目；引入了瑞士罗氏、德国西门子等
在“软件”的管理，即“人”的环节上也严格把控，采用智慧医质管理手段，打造可视化流程，上线鉴权

记者了解到，在严格内控管理的同时，美年健康也积极与外部合作，提高医疗质量水平，发掘新的增长点。
在学术合作与科研方面，美年与北京大学医学部合作成立“北京大学医学部美年
在健康
政策支持、健康体检消费需求不断攀升等因素都将有力推动“被动治疗”向“主动预防”转变。资深机构分析人士认为，身处行业龙头地位的美年大健康，通过不断加大投入、苦练内功，加强科技创新和医质管理，持续高质量稳步发展，未来将有更大的想象空间。
（文章来源：消费日报网）
(责任编辑：DF120)",2019年07月11日 17:10,消费日报网,夯实基础强化质控 美年健康上半年营收36.41亿,http://finance.eastmoney.com/a/201907111176166077.html,东方财富网
7月11日晚间，张家港农商行发布了2019年半年度业绩快报。快报显示，该行2019年半年度实现归属于上市公司股东的净利润4.74亿元，比上年同期增长15.05%；基本每股收益0.26元，比上年同期上升13.04%。截至今年6月末，该行总资产1218.90亿元，比年初增长7.44%；各项存款886.14亿元，比年初增长11.46%；各项贷款659.06亿元，比年初增长9.55%。,(责任编辑：DF506),"7月11日晚间，张家港农商行发布了2019年半年度
截至今年6月末，该行总资产1218.90亿元，比年初增长7.44%；各项
另外，该行资产
(责任编辑：DF506)",2019年07月11日 18:55,中国证券网,张家港行上半年净利润4.74亿元 同比增长15.05%,http://finance.eastmoney.com/a/201907111176177985.html,东方财富网
【温氏股份：上半年净利预增47%-58% 养猪业务经营业绩好转】温氏股份(300498)7月11日晚间披露业绩预告，预计上半年净利13.5亿元至14.5亿元，同比增长47.17%-58.07%。受国内非洲猪瘟疫情及1-2月份市场行情季节性走低的双重影响，上半年公司养猪业务整体呈现小幅亏损。但是，从3月份开始，国内生猪市场供给缺口逐渐显现，生猪价格逐步上涨，公司养猪业务经营业绩好转，盈利水平已大幅提升，开始步入盈利期。（证券时报网）,(责任编辑：DF142),"（文章来源：证券时报网）
(责任编辑：DF142)",2019年07月11日 18:58,证券时报网,温氏股份：上半年净利预增47%-58% 养猪业务经营业绩好转,http://finance.eastmoney.com/a/201907111176180241.html,东方财富网
立讯精密(002475)7月11日晚间公告，公司拟公开发行可转债募集资金总额不超30亿元，扣除发行费用后全部用于智能移动终端模组产品生产线技改扩建项目、智能可穿戴设备配件类产品技改扩建项目、年产400万件智能可穿戴设备新建项目和补充流动资金。,(责任编辑：DF506),(责任编辑：DF506),2019年07月11日 17:12,证券时报,立讯精密：拟公开发行不超30亿元可转债,http://finance.eastmoney.com/a/201907111176074623.html,东方财富网
*ST印纪(002143)7月11日晚间披露业绩预告，预计今年上半年亏损9000万元-1.35亿元，上年同期净利润2170.43万元。受大环境影响，公司阶段性融资困难导致暂时性资金周转不畅，新业务开拓困难，维持现有业务。,(责任编辑：DF506),(责任编辑：DF506),2019年07月11日 17:12,证券时报,*ST印纪：上半年预亏9000万元-1.35亿元,http://finance.eastmoney.com/a/201907111176075090.html,东方财富网
"日发精机披露半年度业绩预告。公司预计2019年上半年盈利8,702.98万元-10,238.80万元，比上年同期增长70%-100%。",(责任编辑：DF378),(责任编辑：DF378),2019年07月11日 17:10,中国证券网,日发精机上半年净利润预增70%-100%,http://finance.eastmoney.com/a/201907111176073539.html,东方财富网
【葛洲坝：上半年新签合同额1403亿元】葛洲坝(600068)7月11日晚间公告，2019年1-6月，公司新签合同额累计1403.09亿元，为年计划新签合同额的60.48%。其中：新签国内工程合同额810.95亿元，约占新签合同总额的57.80%；新签国际工程合同额折合人民币592.14亿元，约占新签合同总额的42.20%。（证券时报网）,(责任编辑：DF142),"（文章来源：证券时报网）
(责任编辑：DF142)",2019年07月11日 17:11,证券时报网,葛洲坝：上半年新签合同额1403亿元,http://finance.eastmoney.com/a/201907111176074893.html,东方财富网
武进不锈公告，预计2019年1-6月实现的净利润1.50亿元左右，同比增加64%左右。报告期公司下游石油化工行业投资增速稳中有升，受此影响公司报告期内销售收入较上年同期有所增长；同时公司积极推动产品创新升级，优化生产工艺，提高了产品盈利能力。,(责任编辑：DF378),(责任编辑：DF378),2019年07月11日 17:10,中国证券网,武进不锈上半年净利预增64%,http://finance.eastmoney.com/a/201907111176072955.html,东方财富网
"聚飞光电披露半年度业绩预告。公司预计2019年上半年盈利13,237.71万元-15,719.78万元，比上年同期上升60%-90%。",(责任编辑：DF506),(责任编辑：DF506),2019年07月11日 17:10,中国证券网,聚飞光电上半年净利润预增60%-90%,http://finance.eastmoney.com/a/201907111176073078.html,东方财富网
7月11日下午，高争民爆(002827)发布半年度业绩预告修正公告。修正后，公司预计1-6月实现归属于上市公司股东的净利润600万元-850万元，同比下降68.71%-77.91%，上年同期为2716.3万元。在4月27日披露的一季报中，公司曾预计1-6月归属于上市公司股东的净利润为1000万元-1500万元，同比下降44.78%-63.19%。,(责任编辑：DF506),"7月11日下午，
在4月27日披露的一季报中，公司曾预计1-6月归属于上市公司
对于业绩修正原因，公司称，由于今年小型矿山开采、小型
(责任编辑：DF506)",2019年07月11日 17:13,中证网,高争民爆下修业绩 预计上半年净利润同比下降69%-78%,http://finance.eastmoney.com/a/201907111176075646.html,东方财富网
安徽水利公告，公司收到S211太湖至望江一级公路(合安九铁路太湖东站至望江快速通道)PPP项目工程中标通知书。中标价14.14亿元。,(责任编辑：DF378),(责任编辑：DF378),2019年07月11日 17:10,中国证券网,安徽水利中标14.14亿元PPP项目工程,http://finance.eastmoney.com/a/201907111176073434.html,东方财富网
洪城水业(600461)7月11日晚间公告，公司(联合体牵头人)与南昌市自来水工程有限责任公司(联合体成员)组成的联合体中标“辽宁省盖州市双台镇污水处理厂及配套管网工程项目PPP模式”。项目总投资约1.09亿元，最终以竣工决算审计的数值为准。,(责任编辑：DF506),"公告显示，公司近日收到了国信招标集团
项目主要内容为辽宁省盖州市双台镇污水处理厂及配套管网工程项目，污水处理量近期规模(2020年)1.5万立方米/日，远期规模(2030年)3万立方米/日，污水处理
项目建设分成污水处理厂区、配套管网两部分，污水处理厂主要构筑物按1.5万立方米/日的规模设计，部分构筑物按远期规模预留扩建位置，设备按 1.5万立方米/日规模安装；配套管网依地势沿沙河自西向东布置截流干管，采用钢筋混凝土材质，长度9000米，管径DN1000。
公司表示，本项目的中标预计将对公司未来的
(责任编辑：DF506)",2019年07月11日 17:14,中证网,洪城水业联合体中标1.09亿元污水处理厂及配套工程PPP项目,http://finance.eastmoney.com/a/201907111176077098.html,东方财富网
永安药业(002365)7月11日晚间公告，预计上半年公司实现归母净利润2120.37万元-4240.74万元，同比下降80%-60%。公司称主要原因是牛磺酸销量下滑，以及销售价格回落，导致收入减少，毛利率下降。,(责任编辑：DF506),"实际上，
一季报显示，永安药业实现归母
(责任编辑：DF506)",2019年07月11日 17:14,中证网,拳头产品销售不佳 永安药业预计上半年盈利下滑超60%,http://finance.eastmoney.com/a/201907111176076918.html,东方财富网
三棵树(603737)7月11日晚间公告，7月11日，公司以集中竞价方式首次实施回购股份，回购股份数量14.4万股，最高成交价为42.88元/股，最低成交价为42.32元/股，已支付的总金额为613.29万元。,(责任编辑：DF506),(责任编辑：DF506),2019年07月11日 17:12,证券时报,三棵树：首次回购逾600万元股份,http://finance.eastmoney.com/a/201907111176075133.html,东方财富网
7月11日，宁波银行发布公告称，经中国人民银行和宁波银保监局核准，公司获准在全国银行间债券市场公开发行不超过100亿元人民币的二级资本债券。此期债券已于2019年7月10日完成簿记建档，实际发行规模为100亿元人民币，品种为10年期固定利率债券，票面利率为4.40%，在第5年末附有前提条件的发行人赎回权。,(责任编辑：DF134),"7月11日，
公告称，此期债券募集

(责任编辑：DF134)",2019年07月11日 17:13,中国证券报·中证网,宁波银行发行100亿元二级资本债 利率为4.40%,http://finance.eastmoney.com/a/201907111176075581.html,东方财富网
【中国国航：拟逾65亿美元购买20架空中客车A350-900飞机】中国国航(601111)7月11日晚间公告，与空中客车公司签订协议，公司向空中客车公司购买20架空中客车A350-900飞机，基本价格合计约为65.37亿美元（公开市场报价，2018年1月价格），飞机价格需按公式计算后予以调整。对价将以现金方式分期支付。公司拟购买的前述飞机计划于2020至2022年分批交付。,(责任编辑：DF075),"（文章来源：
(责任编辑：DF075)",2019年07月11日 17:15,证券时报·e公司,中国国航：拟逾65亿美元购买20架空中客车A350-900飞机,http://finance.eastmoney.com/a/201907111176070018.html,东方财富网
"裕兴股份披露半年度业绩预告。公司预计2019年上半年盈利4,327.32万元-5,048.54万元，比上年同期增长20%-40%。",(责任编辑：DF378),(责任编辑：DF378),2019年07月11日 17:14,中国证券网,裕兴股份上半年净利润预增20%-40%,http://finance.eastmoney.com/a/201907111176077341.html,东方财富网
"盾安环境披露半年度业绩预告。公司预计2019年上半年盈利42,000万元-52,000万元，比上年同期增长665.73%-848.04%。2018年12月7日，公司与诸暨市房屋征收办公室、诸暨市店口镇人民政府、浙江临杭投资有限公司签订了《诸暨市国有土地上房屋征收补偿安置协议》，本次征收补偿款在报告期内已全部收到，影响报告期内归属于上市公司股东的净利润32,493.95万元。",(责任编辑：DF378),(责任编辑：DF378),2019年07月11日 17:15,中国证券网,盾安环境上半年净利润预增666%-848%,http://finance.eastmoney.com/a/201907111176078130.html,东方财富网
文山电力公告，公司收到文山州发展和改革委员会《关于再次降低一般工商业电价的通知》，国家、云南省、文山州发展改革委实施的重大水利建设工程基金征收标准减低50%等措施形成的降价空间全部用于减低一般工商业电价，文山电网再次降低一般工商业目录电价0.087元每千瓦时，电价调整自抄见2019年7月1日电量起执行。经公司初步测算，预计减少公司2019年度营业收入约2600万元人民币。,(责任编辑：DF378),(责任编辑：DF378),2019年07月11日 17:15,中国证券网,文山电力再次调整一般工商业用电价格 预减营收2600万元,http://finance.eastmoney.com/a/201907111176078875.html,东方财富网
中色股份(000758)晚间公告称，公司与英国GCMResourcesplc(以下称“GCM公司”)和中国电力建设股份有限公司(简称“中国电建”)共同签署了《谅解备忘录》，三方就北孟加拉Phulbari煤炭项目(以下称“煤炭项目”)的合作事项达成初步协议。,(责任编辑：DF314),"公告显示，GCM公司是一家采矿和能源公司，在英国
根据《谅解备忘录》，缔约各方将商讨建立

(责任编辑：DF314)",2019年07月11日 17:36,发布易,中色股份：拟与GCM公司、中国电建合作开发北孟加拉煤炭项目,http://finance.eastmoney.com/a/201907111176107471.html,东方财富网
7月11日，恒丰银行与中企云链(北京)金融信息服务有限公司(以下简称“中企云链”)签署了战略合作协议，双方将围绕“供应链金融、科技金融、产融创新”等内容开展全方位合作，中企云链供应链金融服务平台将与恒丰银行供应链金融平台系统对接，为平台上各级中小供应商提供便捷的融资服务，进一步推动恒丰银行优质金融服务向产业链中长尾客户覆盖，有效解决产业链多层级上下游中小企业的融资难题。,(责任编辑：DF134),"7月11日，恒丰
中企云链是由
近年来，恒丰银行坚持以客户为中心的服务理念，把支持民营经济和中小
前期，恒丰银行烟台、北京、上海、长沙、福州等多家分行已与中企云链开展业务沟通，打下了良好的合作基础，其中，恒丰银行烟台分行与中企云链合作的供应链金融业务已成功落地。
此次战略合作协议的签署，将双方合作关系升级到更高层面。恒丰银行将
(责任编辑：DF134)",2019年07月11日 17:36,新华网,创新产融发展模式 恒丰银行与中企云链签署战略合作协议,http://finance.eastmoney.com/a/201907111176107747.html,东方财富网
英国航空和万豪集团近日收到了英国信息委员会办公室(ICO)开出的两张巨额罚单，这也是欧盟推出《通用数据保护条例》(GDPR)以来，对企业的又一实质性警告。去年6月和9月之间，英航泄露了50万用户的隐私，被处以2.3亿美元的罚单，万豪集团也因为去年11月泄露了3.4亿条酒店住店记录被处1.23亿美元罚单。不过在ICO做出最终裁决前，两家公司仍有可能对此提出上诉。,(责任编辑：DF314),"英国航空和万豪集团近日收到了英国信息
去年6月和9月之间，英航泄露了50万用户的隐私，被处以2.3亿
欧盟数据保护委员会(
2016年万豪以136亿美元收购喜达屋时，欧盟数据保护委员会就已经就两家酒店集团合并后如何保护用户数据质问过万豪集团。
根据
法国国务顾问、法国数据保护局(CNIL)前副主席Isabelle Falque Pierrotin此前在
欧盟已经表示正在对Facebook和谷歌进行调查。今年5月，爱尔兰数据隐私保护监管机构称，谷歌的线上
该机构称正在对51个大规模的案件展开调查，其中有17个案件涉及大型的科技公司，包括Twitter、
GDPR生效以来，谷歌今年1月已经被法国政府处以5700万美元的罚金，而去年Facebook的信息泄露丑闻则最终以64.4万美元罚金的较轻处罚收场。但随着GDPR逐步推出成熟，未来对科技公司的惩罚力度将会加大。
企业正在密切关注欧盟数据保护委员会对企业做出每一起处罚裁定时的措辞。数据软件公司Splunk高级
关注用户隐私的网页浏览器Brave公司首席政策官Johnny Ryan在一份声明中称：“GDPR实施一周年以来，欧盟数据保护委员会的行动暗示了未来的这些变化可能发生在任何企业身上，但大企业会首当其冲。”
Pierrotin也对第一财经记者表示：“这些大公司声称他们支持
(责任编辑：DF314)",2019年07月11日 17:37,第一财经,GDPR继续发威 万豪英航将缴上亿美元罚款,http://finance.eastmoney.com/a/201907111176109417.html,东方财富网
南华仪器(300417)7月11日晚间披露业绩预告，预计上半年净利7400万元–7800万元，同比增长402.52%至429.69%。经初步测算，净利润较去年同期增加，主要是主营业务收入增加所致。,(责任编辑：DF314),(责任编辑：DF314),2019年07月11日 17:38,证券时报·e公司,南华仪器：上半年净利预增402%至429%,http://finance.eastmoney.com/a/201907111176110473.html,东方财富网
"新宝股份披露半年度业绩预告。公司预计2019年上半年盈利19,351.64万元-23,498.42万元，比上年同期增长40%-70%。",(责任编辑：DF378),(责任编辑：DF378),2019年07月11日 17:15,中国证券网,新宝股份上半年净利润预增40%-70%,http://finance.eastmoney.com/a/201907111176077848.html,东方财富网
*ST罗普(002333)晚间公告称，公司与苏州特罗普企业管理有限公司(简称“特罗普”)签署《股权转让协议》，将所持子公司苏州铭固模具科技有限公司(简称“铭固模具”)100%股权出售给特罗普。公告显示，此次交易总额为3264.37万元，占*ST罗普2018年经审计资产总额的1.79%，占公司2018年经审计净资产的2.48%。,(责任编辑：DF314),"*ST 罗普(002333)晚间
公告显示，此次交易总额为3264.37万元，占
值得一提的是，交易方特罗普系*ST 罗普控股
据悉，铭固模具主营业务为铝挤压模具的研发与生产，主要为 *ST 罗普
*ST 罗普称，此次铭固模具的股权出售，有利于提高公司
(责任编辑：DF314)",2019年07月11日 17:37,发布易,*ST 罗普：以3264.37万元出售子公司铭固模具100%股权,http://finance.eastmoney.com/a/201907111176108567.html,东方财富网
7月11日，华西证券发布公告称，今日公司董事会收到蜀电投资出具的《股份减持进展告知函》及《简式权益变动报告书》。截止2019年7月10日，自减持预披露以来，蜀电投资于2019年3月14日至2019年7月10日期间，通过大宗交易及集合竞价，累计减持公司无限售流通股股票5250万股，占公司总股本的2%。,(责任编辑：DF314),"7月11日，
此次减持前，蜀电投资合计持有公司股票1.82亿股，占公司总

(责任编辑：DF314)",2019年07月11日 17:38,中证网,华西证券：蜀电投资累计减持公司股票5250万股,http://finance.eastmoney.com/a/201907111176111389.html,东方财富网
"洪城水业公告，公司牵头的联合体中标辽宁省盖州市双台镇污水处理厂及配套管网工程项目PPP模式，项目的总投资估算金额约10,865.92万元。该项目中标有助于提高公司污水处理及工程建设方面的业绩，进一步拓展东北地区污水处理市场。",(责任编辑：DF378),(责任编辑：DF378),2019年07月11日 17:14,中国证券网,洪城水业所属联合体中标PPP工程项目,http://finance.eastmoney.com/a/201907111176077659.html,东方财富网
【北向资金结束连续3日净流出 买入招商银行逾3亿元】北向资金今日净流入逾24亿元，结束连续3日净流出。招商银行、伊利股份、中国平安净买入居前，分别获净买入3.39亿元、2.39亿元、2.29亿元。格力电器净卖出居首，金额为1.27亿元。（证券时报·e公司）,(责任编辑：DF314),"北向资金今日净流入逾24亿元，结束连续3日净流出。
（文章来源：证券时报·e公司）
(责任编辑：DF314)",2019年07月11日 17:39,证券时报·e公司,北向资金结束连续3日净流出 买入招商银行逾3亿元,http://finance.eastmoney.com/a/201907111176111711.html,东方财富网
华西能源(002630)7月11日晚间披露业绩预告，预计上半年净利1800万元–2500万元，同比下降70.83%-79%。本年度新签订单同比减少；已签订国外大额订单未收到预付款，项目未启动执行；融资难度加大，部分在手订单项目未启动、暂停、或执行进度缓慢，完工产品同比减少。,(责任编辑：DF314),(责任编辑：DF314),2019年07月11日 17:39,证券时报·e公司,华西能源：上半年净利预降70%-79%,http://finance.eastmoney.com/a/201907111176111893.html,东方财富网
英联股份(002846)7月11日晚间披露业绩预告，预计上半年净利4100万元–4400万元，同比增长192.41%-213.8%。报告期内公司发展态势良好，募投项目产能陆续释放，产销规模进一步扩大，产品结构进一步完善。,(责任编辑：DF314),(责任编辑：DF314),2019年07月11日 17:39,证券时报·e公司,英联股份：上半年净利预增192%-214%,http://finance.eastmoney.com/a/201907111176112351.html,东方财富网
【广东甘化：上半年同比扭亏 预盈2300万元-3000万元】广东甘化(000576)7月11日晚间披露业绩预告，预计上半年净利2300万元-3000万元，上年同期亏损3704万元。扭亏为盈的主要原因是合并范围变化，本期增加了盈利的四川升华电源科技有限公司、沈阳含能金属材料制造有限公司，减少了亏损的广东江门生物技术开发中心有限公司。（证券时报网）,(责任编辑：DF142),"（文章来源：证券时报网）
(责任编辑：DF142)",2019年07月11日 17:36,证券时报网,广东甘化：上半年同比扭亏 预盈2300万元-3000万元,http://finance.eastmoney.com/a/201907111176109789.html,东方财富网
【安居宝：上半年净利预增60%-90%】安居宝(300155)7月11日晚间披露业绩预告，预计上半年净利2604万元–3092万元，同比增长60%-90%。（证券时报网）,(责任编辑：DF142),"（文章来源：证券时报网）
(责任编辑：DF142)",2019年07月11日 17:49,证券时报网,安居宝：上半年净利预增60%-90%,http://finance.eastmoney.com/a/201907111176121870.html,东方财富网
银泰资源(000975)7月11日晚间披露业绩预告，预计今年上半年净利润4.2亿元-4.5亿元，同比增长54.03%-65.03%。报告期内，公司下属各矿山继续保持稳健经营，净利润同比上升主要得益于黄金价格的上涨和青海大柴旦矿业有限公司投产后实现盈利。,(责任编辑：DF386),(责任编辑：DF386),2019年07月11日 18:04,证券时报网,银泰资源：上半年净利预增54%-65%,http://finance.eastmoney.com/a/201907111176134157.html,东方财富网
东方中科(002819)7月11日晚间披露业绩预告修正公告，预计上半年净利润1649.38万元-1847.30万元，同比增长150%-180%。此前预计净利润1220.54万元至1550.41万元。,(责任编辑：DF506),(责任编辑：DF506),2019年07月11日 18:08,证券时报,东方中科：上修业绩预告 上半年净利预增150%-180%,http://finance.eastmoney.com/a/201907111176136910.html,东方财富网
宝色股份(300402)7月11日晚间披露业绩预告，预计上半年净利1190万元—1260万元，同比增长392.65%—421.63%。报告期内合同订单充足，按合同约定完成的设备量大幅增加。,(责任编辑：DF506),(责任编辑：DF506),2019年07月11日 18:08,证券时报,宝色股份：上半年净利预增393%—422%,http://finance.eastmoney.com/a/201907111176137222.html,东方财富网
新城控股(601155)7月11日晚间公告，中诚信证评决定将公司AAA的主体信用等级，及“15新城01”、“16新城03”等AAA的债项信用等级，列入信用评级观察名单。中诚信证评将持续关注公司外部融资环境变化、股价波动、高管变动、关联交易及实际控制人被批准逮捕事项的最新进展等因素对公司经营及偿债能力的影响，并及时评估公司的信用状况。,(责任编辑：DF506),(责任编辑：DF506),2019年07月11日 18:09,证券时报,新城控股：中诚信证评将公司主体及相关债项列入信用评级观察名单,http://finance.eastmoney.com/a/201907111176137467.html,东方财富网
有消息传出OYO拟三年内上市，目标估值180亿美元。近日，据报道，OYO中国一直在寻求融资，所有中国大公司的战投部门都和OYO中国聊过但都处于观望的状态。其中，因融不到资的问题，OYO创始人RiteshAgarwal有意向将印度总公司的股份抵押给软银，向孙正义借款8亿美金。,(责任编辑：DF506),"有消息传出OYO拟三年内上市，目标估值180亿美元。
近日，据报道，OYO中国一直在寻求融资，所有中国大
可以看到的是，
2017年，OYO进入中国
这种扩张速度在酒店行业可谓是屈指可数的，但OYO这一路狂奔的背后，似乎也暴露了它诸多弱点——烧钱无度、数据造假以及大面积解约等问题。如今又走到融不到资而借债的地步，这一切的一切似乎在昭示着什么：
一个即将失控的“扩张狂魔”？！
一
OYO酒店成立于2013年，起源于印度
18岁左右时，OYO的创始人李泰熙就走访了全国100家酒店，并以“研究酒店”的名义努力说服那些老板让他免费入住。之后，Airbnb(爱彼迎)等民宿短租平台的成功，又激发了李泰熙的想象力。2013年，他推出了名为Oravel Stays Pvt的酒店聚合器，至今仍是OYO的官方名称。
而通过说服数千家通常经营不善的无
据相关资料显示，
第一，OYO出钱去帮酒店做一些门头、室内装修的
值得一提的是，在这个过程中，OYO对业主不收费，也不需要业主投
因而如我们所见，OYO很快地在中国又复制了一个连锁酒店的“神话”。
在OYO官网上，
(图片来源：OYO官网)
而按照OYO酒店当天敲下的2019年目标来看，这意味着它要在接下来的日子里，
有意思的是，这种扩张速度在中国的酒店行业简直可以用“无敌”一词来形容——因为即使是拥有房间数最多的
值得一提的是，
此外，在本月的早些时候，印度时报曾透露OYO 正在就新一轮10亿美元的融资与投资方(包括新的投资方和软银等现有投资人)进行谈判，如果融资完成，OYO的公司估值可能将达到100亿美元。
而就OYO以上种种融资进度来看，其融资速度令人吃惊也不是没有道理的。不过，就在OYO酒店新一轮的融资金额还未敲定之时，其就被爆出了试图以
综上看出，OYO酒店虽然通过扩张速度让其它酒店望尘莫及，但同时也因为激进扩张陷入了一个
二
而令人始料未及的是，通过OYO酒店近期以来爆出来的裁员、数据造假以及业主大面积解约等负面消息来看——这个扩张狂魔似乎有点跟不上它的发展速度，失控了？
此前，便有人向知名媒体爆料称“如果找不到资方输血，OYO的资金链或许只能撑2到3个月了”。因此，大概也可以知道，在OYO和软银新一轮融资谈判还未尘埃落定时，其创始人就火急火燎地以股权
不过，

根据前文的介绍可知，OYO所做的增量顾客有三个渠道，一是OTA(在线旅游)，二是线下旅游，三是OYO自有渠道。虽然该酒店经营模式与传统酒店不同，但不得不说，就是因为它的“不同之处”才触及到了如美团、
相关报道披露，OYO的疯狂扩张速度最先警觉的不是如家、7天、汉庭等传统连锁酒店们，而是美团、
去年10月，携程、美团等OTA平台就对OYO进行了“封杀”，彼时在美团、携程官网上均找不到国内任何一家OYO酒店的信息。而需要指出的是，失去了美团、携程这两道旅行酒店渠道的大途径，意味着OYO失去了市场不少资源。
随后，无可奈何的OYO，不得不向携程交了的天价通道费才被放行。目前来看，携程官网上已可以搜索到该酒店相关消息，但美团上依然不见其踪影。此外，OYO酒店在中国的分发路径目前主要集中在自有app、微信小程序，以及去哪儿、飞猪等渠道。

近期以来，OYO大规模裁员消息传得是此起彼伏。据相关媒体报道，本次OYO的裁员主要来自庞大的一线
需要注意的是，在这其中，便影射出OYO由于激进扩张而带来的问题。众所周知，扩张速度一直以来都是OYO最看重的，而扩张速度最直观的体现就是签约新房的数据。至此，相关人士透露，由于管理者定下过高的开店指标，导致一线人员不但签约酒店的标准不断下降，甚至在数据上开始了作假。在此前疯狂扩张的时期里，OYO为了漂亮的数据，员工为了完成绩效，对于这些乱象一度采取默许的
因此，对于这次大规模的裁员，脉脉上有OYO员工吐槽道：管理者定下KPI根本无法完成，不造假因为绩效不达标被开，造假被廉正合规部开，反正左右都是被开。
此外，OYO的动荡远不止一线的员工，连高层也不稳定。不久前，作为OYO在中国的 8 位 CXO 之一付小明已经离职。而在此之前，OYO公司的首席业务发展官柳方只入职了两周即离开了这家公司；负责用户增长的

OYO的
不过，目前来看，因为运营和品控的问题，有大量的加盟酒店与OYO解约。
据相关单体酒店业主透露，在OYO对酒店投资的2万元改造费中，一半用于更换招牌，另一半则用于购置带有OYO标志的一次性用品及床单毛巾，但对于酒店内部的软装硬装，基本无改动。其中，还有一位自称OYO加盟业主的网友在知乎上抱怨称：
“几乎没有为我们做什么事，我们还换了他们的标志，好像在为他们免费打
而值得一提的是，除了当下这种种问题之外，OYO酒店也正在面临越来越激烈的市场竞争。据悉，如今
至此，还有行业人士表示，OYO在中国遭遇到数据造假、裁员、
三
日前，有消息传出OYO拟三年内上市，目标估值180亿美元。但笔者想提醒的是，就是这样一个即将要借债扩张的融资狂魔，你敢信任吗？
免责声明：内容仅供参考，请读者谨慎依此进行投资决策。
(责任编辑：DF506)",2019年07月11日 18:11,IPO那点事,OYO酒店：一个即将失控的“扩张狂魔”？,http://finance.eastmoney.com/a/201907111176138524.html,东方财富网
科新机电(300092)7月11日晚间披露业绩预告，预计上半年净利2000万元-2180万元，同比增长211.07%-239.07%。报告期，公司加大营销力度，开拓利润附加值高的营销订单。,(责任编辑：DF314),(责任编辑：DF314),2019年07月11日 17:40,证券时报·e公司,科新机电：上半年净利预增211%－239%,http://finance.eastmoney.com/a/201907111176112681.html,东方财富网
大连电瓷(002606)7月11日晚间披露业绩预告，预计上半年净利900万元~1350万元，同比增长100.1%~200.15%。公司销售产品品种结构好于上年同期，销售高附加值产品较多，导致销售毛利额大幅增长。,(责任编辑：DF506),(责任编辑：DF506),2019年07月11日 17:22,证券时报,大连电瓷：上半年净利预增100%~200%,http://finance.eastmoney.com/a/201907111176089096.html,东方财富网
7月10日，中瑞财富对外发布网贷业务退出公告称，“出于经营角度考虑，经公司管理层决议，我司决定从即日起终止网贷业务。”公告内容显示，平台所有项目均已还本付息，请用户尽快登陆中瑞财富官网或中瑞财富微信公众号操作提现。此外，中瑞财富还表示，自2014年5月正式上线以来，中瑞财富团队一直秉承审慎、专业的态度进行平台运营，平台上线的所有项目均已按时或提前还本付息，无一例逾期。,(责任编辑：DF134),"7月10日，中瑞
公告内容显示，平台所有项目均已还本付息，请用户尽快登陆中瑞财富官网或中瑞财富微信
此外，中瑞财富还表示，自2014年5月正式上线以来，中瑞财富
根据企查查数据显示，中瑞财富由北京领先创融网络科技
资料显示，中瑞财富
(责任编辑：DF134)",2019年07月11日 17:24,证券日报网,中瑞财富宣布退出网贷业务 上线5年无一例逾期,http://finance.eastmoney.com/a/201907111176090079.html,东方财富网
